#{"t_start": 1716802849.8440201, "env_id": "None"}
r,l,t
-20348.092,47,32.109067
-20260.031,38,32.111067
-20258.412,38,32.123576
-20250.701,37,32.157126
-20268.766,39,32.16328
-20279.113,40,32.179835
-20267.338,39,32.217399
-20279.727,40,32.231913
-20280.781,40,32.249614
-20267.48,39,32.291169
-20270.225,39,32.300684
-20259.762,38,32.316197
-20297.385,42,32.357651
-20287.867,41,32.365165
-20288.957,41,32.377205
-20268.227,39,32.421036
-20318.062,44,32.44017
-20271.398,39,32.448222
-20270.434,39,32.498405
-20287.484,41,32.513933
-20250.465,37,32.514932
-20288.516,41,32.557742
-20269.465,39,32.571766
-20267.533,39,32.573272
-20269.863,39,32.620366
-20251.3,37,32.634891
-20280.291,40,32.6374
-20250.469,37,32.671966
-20258.607,38,32.68648
-20258.197,38,32.691548
-20270.629,39,32.731657
-20269.014,39,32.764245
-20286.443,41,32.778804
-20259.13,38,32.844568
-20297.168,42,32.877245
-20298.379,42,32.885755
-20269.488,39,32.914288
-20277.723,40,32.933822
-20277.146,40,32.939857
-20307.55,43,32.970435
-20299.076,42,32.997012
-20278.984,40,32.99801
-20286.928,41,33.033619
-20288.44,41,33.051134
-20318.734,44,33.057474
-20287.018,41,33.086105
-20288.639,41,33.112134
-20307.96,43,33.124333
-20331.498,45,33.168399
-20317.459,44,33.189966
-20287.432,41,33.196489
-20287.29,41,33.24244
-20270.42,39,33.266482
-20330.535,45,33.267901
-20348.846,47,33.326545
-20289.543,41,33.340068
-20277.158,40,33.340068
-20259.19,38,33.38561
-20315.445,44,33.403683
-20305.959,43,33.403683
-20299.223,42,33.437226
-20269.283,39,33.452139
-20279.318,40,33.455137
-20275.988,40,33.497499
-20268.963,39,33.51253
-20289.936,41,33.51653
-20299.414,42,33.561191
-20268.72,39,33.592111
-20269.451,39,33.593118
-20288.428,41,33.642336
-20296.572,42,33.658422
-20290.402,41,33.659422
-20257.574,38,33.722075
-20258.832,38,33.736896
-20290.396,41,33.743898
-20259.164,38,33.789017
-20268.854,39,33.809562
-20250.453,37,33.810561
-20260.152,38,33.853189
-20270.488,39,33.870725
-20261.025,38,33.870725
-20269.959,39,33.916869
-20258.61,38,33.934158
-20267.791,39,33.938155
-20250.736,37,33.985383
-20259.777,38,34.011418
-20259.273,38,34.012924
-20250.521,37,34.04809
-20250.098,37,34.066604
-20258.494,38,34.071632
-20258.232,38,34.106188
-20269.496,39,34.12892
-20270.084,39,34.134436
-20258.969,38,34.167683
-20251.297,37,34.194297
-20270.969,39,34.194297
-20250.645,37,34.244401
-20250.752,37,34.264438
-20269.39,39,34.271432
-20250.262,37,34.306976
-20269.34,39,34.338057
-20259.318,38,34.339058
-20258.318,38,34.38166
-20250.625,37,34.411226
-20279.414,40,34.415227
-20259.203,38,34.456642
-20259.666,38,34.48321
-20267.01,39,34.49021
-20268.875,39,34.523762
-20279.258,40,34.562849
-20259.5,38,34.592947
-20308.705,43,34.676665
-20259.12,38,34.697722
-20286.938,41,34.707235
-20260.629,38,34.737045
-20277.975,40,34.758078
-20280.137,40,34.769604
-20258.328,38,34.810235
-20257.836,38,34.829295
-20268.768,39,34.847072
-20337.422,46,34.907413
-20279.354,40,34.917937
-20297.45,42,34.933361
-20298.137,42,34.986885
-20287.643,41,34.997401
-20315.713,44,35.021438
-20279.787,40,35.050806
-20258.064,38,35.058315
-20305.87,43,35.089378
-20308.342,43,35.139976
-20288.305,41,35.141975
-20336.312,46,35.181707
-20280.11,40,35.210269
-20300.867,42,35.210269
-20276.8,40,35.259557
-20288.434,41,35.293415
-20300.928,42,35.294424
-20289.828,41,35.33949
-20259.594,38,35.371087
-20288.861,41,35.379612
-20318.885,44,35.419168
-20270.496,39,35.435827
-20311.432,43,35.455852
-20328.508,45,35.495924
-20287.922,41,35.505028
-20277.748,40,35.521077
-20298.824,42,35.574236
-20287.746,41,35.582552
-20279.193,40,35.593065
-20287.781,41,35.638108
-20268.469,39,35.645111
-20308.42,43,35.664668
-20297.473,42,35.720449
-20347.62,47,35.721057
-20278.64,40,35.729504
-20267.875,39,35.780593
-20298.812,42,35.782595
-20298.766,42,35.79454
-20288.076,41,35.845663
-20278.336,40,35.846661
-20297.75,42,35.86084
-20259.617,38,35.91195
-20259.473,38,35.916172
-20267.635,39,35.930686
-20269.943,39,35.967945
-20268.293,39,35.968751
-20275.316,40,35.992281
-20297.457,42,36.030604
-20328.72,45,36.033609
-20309.283,43,36.047127
-20293.297,42,36.086893
-20268.584,39,36.087893
-20308.94,43,36.112507
-20259.271,38,36.144707
-20266.883,39,36.147223
-20279.637,40,36.166678
-20276.492,40,36.199854
-20278.867,40,36.201862
-20279.828,40,36.227877
-20276.945,40,36.256948
-20288.207,41,36.259949
-20279.053,40,36.277818
-20268.285,39,36.309364
-20307.805,43,36.340423
-20287.6,41,36.355939
-20268.418,39,36.397715
-20338.852,46,36.419744
-20309.402,43,36.447973
-20326.398,45,36.4991
-20294.809,42,36.519635
-20269.633,39,36.540217
-20267.467,39,36.575662
-20291.129,41,36.596351
-20311.412,43,36.607663
-20257.725,38,36.634248
-20278.893,40,36.665684
-20258.176,38,36.673705
-20279.463,40,36.712108
-20269.076,39,36.729633
-20268.531,39,36.739147
-20278.594,40,36.781159
-20278.494,40,36.798189
-20287.797,41,36.80971
-20267.395,39,36.835268
-20258.97,38,36.867737
-20278.207,40,36.908399
-20260.34,38,37.007618
-20250.8,37,37.057245
-20276.814,40,37.128426
-20297.541,42,37.200159
-20259.117,38,37.238271
-20288.01,41,37.280887
-20268.06,39,37.316373
-20338.68,46,37.365017
-20309.201,43,37.396121
-20300.178,42,37.44126
-20278.338,40,37.478341
-20320.023,44,37.512979
-20278.402,40,37.537035
-20265.746,39,37.55808
-20288.906,41,37.604216
-20270.469,39,37.618748
-20270.43,39,37.642985
-20269.27,39,37.686059
-20278.432,40,37.705091
-20280.006,40,37.734144
-20269.48,39,37.801195
-20265.719,39,37.832757
-20308.445,43,37.86381
-20286.902,41,37.892027
-20276.738,40,37.914948
-20286.863,41,37.945563
-20259.77,38,37.967128
-20276.682,40,37.984679
-20266.562,39,38.011535
-20290.14,41,38.075924
-20260.824,38,38.102511
-20277.934,40,38.148602
-20275.217,40,38.174166
-20259.291,38,38.182167
-20258.334,38,38.209649
-20277.314,40,38.231684
-20279.715,40,38.245196
-20287.645,41,38.271546
-20288.195,41,38.292089
-20289.3,41,38.302605
-20298.146,42,38.33023
-20268.85,39,38.350252
-20287.725,41,38.361768
-20268.748,39,38.383289
-20288.184,41,38.402314
-20277.56,40,38.412828
-20287.605,41,38.43877
-20278.963,40,38.458797
-20280.412,40,38.469309
-20270.926,39,38.492416
-20295.26,42,38.515641
-20267.549,39,38.521638
-20300.133,42,38.550191
-20260.684,38,38.57355
-20290.23,41,38.585077
-20268.299,39,38.617641
-20259.94,38,38.634693
-20258.225,38,38.642691
-20259.387,38,38.685427
-20300.06,42,38.712473
-20258.22,38,38.723013
-20298.93,42,38.754147
-20260.516,38,38.769664
-20296.803,42,38.778691
-20299.66,42,38.819753
-20258.615,38,38.833067
-20259.133,38,38.858329
-20297.133,42,38.906568
-20279.17,40,38.920087
-20260.096,38,38.929231
-20285.89,41,38.992846
-20317.36,44,39.019394
-20278.145,40,39.026393
-20266.83,39,39.09165
-20270.074,39,39.134369
-20269.803,39,39.135375
-20289.418,41,39.189008
-20275.617,40,39.19845
-20288.693,41,39.20245
-20275.04,40,39.250802
-20280.443,40,39.25981
-20269.818,39,39.261315
-20279.055,40,39.30388
-20250.855,37,39.312889
-20260.443,38,39.312889
-20269.734,39,39.372551
-20278.822,40,39.372551
-20387.084,51,39.380581
-20316.256,44,39.42554
-20316.229,44,39.428537
-20299.012,42,39.43054
-20299.107,42,39.490145
-20295.838,42,39.491143
-20310.049,43,39.498399
-20267.932,39,39.547446
-20286.658,41,39.54995
-20307.47,43,39.557965
-20260.25,38,39.598986
-20326.117,45,39.614013
-20295.916,42,39.620015
-20275.814,40,39.658074
-20315.775,44,39.6771
-20300.004,42,39.678357
-20336.703,46,39.719891
-20307.197,43,39.736923
-20336.596,46,39.739921
-20285.34,41,39.782976
-20288.557,41,39.796947
-20299.701,42,39.802948
-20276.115,40,39.83449
-20319.205,44,39.856529
-20317.576,44,39.863041
-20287.238,41,39.896032
-20288.438,41,39.921056
-20337.184,46,39.921056
-20279.336,40,39.945399
-20268.684,39,39.976899
-20280.254,40,39.977899
-20269.46,39,40.01299
-20276.479,40,40.040019
-20317.018,44,40.042537
-20296.646,42,40.066109
-20278.832,40,40.101257
-20278.412,40,40.107777
-20290.623,41,40.139045
-20298.168,42,40.162074
-20307.771,43,40.168072
-20286.805,41,40.190539
-20287.64,41,40.252153
-20277.35,40,40.260679
-20296.746,42,40.293225
-20298.012,42,40.330931
-20268.834,39,40.330931
-20269.322,39,40.355809
-20266.87,39,40.380245
-20287.848,41,40.382756
-20258.947,38,40.402777
-20258.287,38,40.437323
-20279.404,40,40.444325
-20276.54,40,40.479491
-20267.885,39,40.505521
-20277.383,40,40.512039
-20279.123,40,40.536594
-20290.502,41,40.564919
-20280.041,40,40.57092
-20259.947,38,40.591478
-20287.154,41,40.627693
-20269.398,39,40.631693
-20259.861,38,40.667944
-20288.238,41,40.714619
-20278.002,40,40.715622
-20278.7,40,40.733272
-20277.463,40,40.776041
-20288.725,41,40.777051
-20270.209,39,40.791561
-20278.598,40,40.831285
-20309.238,43,40.837286
-20268.861,39,40.845801
-20268.336,39,40.886496
-20266.596,39,40.894013
-20315.592,44,40.91354
-20259.225,38,40.941096
-20277.479,40,40.94961
-20266.82,39,40.97317
-20260.049,38,40.997677
-20258.812,38,41.021241
-20387.63,51,41.025752
-20269.14,39,41.049053
-20288.111,41,41.080601
-20278.719,40,41.083595
-20259.754,38,41.103418
-20268.822,39,41.129956
-20290.246,41,41.134955
-20284.736,41,41.156981
-20268.438,39,41.18885
-20308.807,43,41.18885
-20277.83,40,41.215389
-20277.92,40,41.24542
-20297.387,42,41.247761
-20285.707,41,41.269452
-20273.861,40,41.30151
-20307.64,43,41.30151
-20287.074,41,41.329537
-20275.967,40,41.358083
-20298.4,42,41.361083
-20284.754,41,41.382617
-20299.02,42,41.418669
-20284.572,41,41.419669
-20348.484,47,41.451974
-20267.477,39,41.474999
-20318.508,44,41.478166
-20296.396,42,41.511062
-20296.637,42,41.535459
-20309.08,43,41.548986
-20289.193,41,41.578035
-20295.822,42,41.605074
-20288.635,41,41.620115
-20308.96,43,41.689767
-20277.6,40,41.72134
-20336.63,46,41.726856
-20277.299,40,41.753649
-20308.424,43,41.792229
-20286.139,41,41.792229
-20324.844,45,41.826335
-20305.955,43,41.857396
-20319.443,44,41.861393
-20275.756,40,41.894152
-20304.043,43,41.927854
-20324.625,45,41.928863
-20308.525,43,41.954818
-20313.264,44,42.00042
-20359.479,48,42.007465
-20317.701,44,42.043382
-20325.053,45,42.086798
-20369.6,49,42.088305
-20257.688,38,42.097312
-20274.7,40,42.154426
-20305.938,43,42.161424
-20302.15,43,42.170944
-20287.957,41,42.215729
-20316.082,44,42.224744
-20305.207,43,42.234257
-20286.111,41,42.274019
-20266.268,39,42.281042
-20325.037,45,42.297563
-20275.068,40,42.328605
-20294.828,42,42.340123
-20296.883,42,42.354637
-20296.754,42,42.400451
-20377.873,50,42.401452
-20287.553,41,42.41397
-20286.559,41,42.45603
-20305.436,43,42.45903
-20287.795,41,42.469092
-20307.344,43,42.519024
-20348.547,47,42.524023
-20326.848,45,42.533542
-20259.885,38,42.575748
-20289.158,41,42.575748
-20319.395,44,42.593787
-20277.375,40,42.636001
-20296.91,42,42.640003
-20278.258,40,42.654875
-20258.766,38,42.693514
-20267.637,39,42.699029
-20279.553,40,42.715552
-20250.734,37,42.75041
-20269.59,39,42.757382
-20269.637,39,42.775918
-20259.902,38,42.805478
-20259.453,38,42.812482
-20280.072,40,42.838906
-20258.611,38,42.863934
-20269.338,39,42.870444
-20250.807,37,42.885482
-20259.13,38,42.91403
-20250.346,37,42.921053
-20258.902,38,42.938579
-20250.613,37,42.968619
-20258.232,38,42.975131
-20259.076,38,42.993159
-20250.615,37,43.014184
-20250.393,37,43.022481
-20279.785,40,43.048729
-20259.955,38,43.075969
-20266.996,39,43.084494
-20260.129,38,43.105528
-20278.32,40,43.128566
-20277.033,40,43.137084
-20298.266,42,43.163854
-20288.512,41,43.189401
-20279.969,40,43.196403
-20269.182,39,43.217315
-20277.81,40,43.241857
-20260.695,38,43.247859
-20260.945,38,43.26841
-20260.154,38,43.298462
-20288.309,41,43.309976
-20250.5,37,43.326591
-20250.145,37,43.353631
-20260.834,38,43.363151
-20278.523,40,43.385701
-20250.617,37,43.419936
-20250.717,37,43.432957
-20250.717,37,43.453477
-20259.418,38,43.472998
-20309.617,43,43.512614
-20270.219,39,43.562227
-20268.922,39,43.610544
-20259.281,38,43.63718
-20251.227,37,43.679288
-20250.854,37,43.718493
-20268.89,39,43.756594
-20260.152,38,43.797739
-20260.172,38,43.826769
-20250.705,37,43.849878
-20250.688,37,43.868389
-20258.576,38,43.906507
-20250.502,37,43.930528
-20250.717,37,43.942578
-20259.734,38,43.980654
-20259.887,38,44.020737
-20250.918,37,44.042777
-20269.463,39,44.079123
-20251.29,37,44.098148
-20258.912,38,44.116616
-20250.877,37,44.15272
-20258.773,38,44.169488
-20250.64,37,44.182544
-20258.816,38,44.21409
-20260.537,38,44.243637
-20250.732,37,44.25415
-20259.514,38,44.286795
-20250.717,37,44.304198
-20250.717,37,44.317212
-20250.404,37,44.367823
-20250.613,37,44.382805
-20251.389,37,44.391806
-20251.715,37,44.419306
-20260.22,38,44.439893
-20250.57,37,44.45241
-20250.715,37,44.484472
-20250.717,37,44.502506
-20261.121,38,44.512693
-20250.3,37,44.538721
-20250.717,37,44.565262
-20250.717,37,44.575449
-20250.287,37,44.613522
-20251.393,37,44.632561
-20250.717,37,44.645609
-20259.89,38,44.685196
-20250.684,37,44.70122
-20250.744,37,44.710227
-20259.717,38,44.737681
-20251.174,37,44.751196
-20250.7,37,44.770236
-20259.742,38,44.80432
-20250.643,37,44.820207
-20279.393,40,44.833719
-20250.584,37,44.857752
-20259.342,38,44.877286
-20269.863,39,44.893324
-20259.547,38,44.921046
-20250.717,37,44.93607
-20250.707,37,44.951603
-20250.746,37,44.974449
-20250.717,37,44.993313
-20250.715,37,45.007841
-20250.682,37,45.037923
-20250.764,37,45.050437
-20251.174,37,45.067459
-20251.602,37,45.099208
-20250.58,37,45.11173
-20250.717,37,45.126249
-20250.63,37,45.153437
-20250.717,37,45.16195
-20250.451,37,45.177978
-20250.672,37,45.214045
-20259.277,38,45.244139
-20260.309,38,45.267712
-20251.586,37,45.297282
-20250.537,37,45.319815
-20250.717,37,45.33487
-20250.717,37,45.359894
-20250.717,37,45.372345
-20250.492,37,45.386005
-20250.605,37,45.429804
-20250.717,37,45.444332
-20250.717,37,45.459895
-20250.717,37,45.487443
-20250.717,37,45.49796
-20250.717,37,45.517988
-20250.717,37,45.548093
-20250.717,37,45.560603
-20250.707,37,45.573903
-20250.717,37,45.597608
-20250.717,37,45.60988
-20250.832,37,45.625395
-20250.496,37,45.655955
-20250.717,37,45.668465
-20250.717,37,45.682581
-20251.645,37,45.704096
-20250.717,37,45.716626
-20251.2,37,45.731148
-20250.607,37,45.765687
-20250.717,37,45.776204
-20250.83,37,45.79523
-20250.553,37,45.817837
-20250.88,37,45.830351
-20250.717,37,45.845304
-20250.717,37,45.876695
-20250.717,37,45.891731
-20250.717,37,45.905246
-20250.854,37,45.929781
-20250.717,37,45.9423
-20250.744,37,45.957819
-20250.717,37,45.987894
-20250.717,37,46.000412
-20250.717,37,46.015438
-20250.717,37,46.042472
-20251.557,37,46.053982
-20251.104,37,46.077455
-20250.717,37,46.101008
-20250.52,37,46.115524
-20250.55,37,46.130555
-20250.717,37,46.153062
-20250.717,37,46.165573
-20250.717,37,46.18696
-20250.717,37,46.211914
-20250.717,37,46.226924
-20250.717,37,46.240447
-20250.717,37,46.26248
-20250.717,37,46.274998
-20250.717,37,46.289052
-20250.717,37,46.320595
-20250.668,37,46.330731
-20250.717,37,46.348526
-20250.717,37,46.374552
-20250.717,37,46.387603
-20250.389,37,46.414385
-20250.717,37,46.44193
-20250.717,37,46.460451
-20250.717,37,46.479549
-20250.717,37,46.509097
-20250.717,37,46.528808
-20250.846,37,46.544323
-20250.717,37,46.568867
-20250.996,37,46.589516
-20250.717,37,46.60997
-20250.717,37,46.694705
-20250.883,37,46.718276
-20250.717,37,46.753554
-20250.717,37,46.784622
-20250.717,37,46.801133
-20250.594,37,46.821692
-20250.717,37,46.852232
-20250.717,37,46.875814
-20250.717,37,46.895371
-20250.717,37,46.924912
-20250.611,37,46.945482
-20250.717,37,46.974562
-20250.717,37,47.009283
-20250.717,37,47.027958
-20250.717,37,47.051997
-20250.717,37,47.104092
-20250.576,37,47.124129
-20250.791,37,47.162677
-20250.717,37,47.238647
-20250.717,37,47.265216
-20250.717,37,47.286925
-20250.717,37,47.316349
-20250.717,37,47.331872
-20250.469,37,47.3559
-20250.525,37,47.389449
-20250.717,37,47.406051
-20250.967,37,47.430838
-20250.717,37,47.497047
-20250.793,37,47.537292
-20250.717,37,47.573054
-20250.717,37,47.629737
-20250.717,37,47.654376
-20250.717,37,47.696983
-20259.059,38,47.743563
-20250.717,37,47.768606
-20250.717,37,47.792161
-20250.951,37,47.829727
-20251.297,37,47.840256
-20250.717,37,47.857677
-20250.928,37,47.886227
-20250.717,37,47.899749
-20260.363,38,47.91641
-20250.547,37,47.944957
-20250.717,37,47.957475
-20250.988,37,47.974705
-20250.463,37,48.005357
-20250.717,37,48.016502
-20250.691,37,48.046067
-20250.7,37,48.076318
-20250.717,37,48.091352
-20250.717,37,48.108933
-20250.998,37,48.145038
-20250.717,37,48.15872
-20250.15,37,48.182271
-20250.717,37,48.237909
-20250.648,37,48.273473
-20250.717,37,48.296045
-20250.717,37,48.343156
-20250.787,37,48.39078
-20250.803,37,48.432516
-20250.717,37,48.494419
-20250.006,37,48.51998
-20260.432,38,48.565599
-20250.717,37,48.622321
-20250.717,37,48.658923
-20250.97,37,48.708489
-20251.303,37,48.744255
-20259.555,38,48.756679
-20259.24,38,48.777709
-20250.717,37,48.796243
-20259.25,38,48.81778
-20250.555,37,48.83668
-20250.717,37,48.857702
-20250.295,37,48.872211
-20250.717,37,48.890628
-20250.717,37,48.912197
-20250.568,37,48.932526
-20250.717,37,48.949513
-20250.674,37,48.971068
-20250.717,37,48.985118
-20250.748,37,49.011672
-20250.717,37,49.062565
-20250.701,37,49.088661
-20260.242,38,49.115702
-20251.195,37,49.177901
-20250.717,37,49.198966
-20250.156,37,49.230117
-20250.717,37,49.25741
-20250.717,37,49.283961
-20250.523,37,49.311188
-20251.0,37,49.34876
-20250.717,37,49.421088
-20250.586,37,49.470761
-20250.621,37,49.517869
-20250.543,37,49.547048
-20250.604,37,49.570624
-20261.158,38,49.595682
-20280.662,40,49.612369
-20250.717,37,49.635393
-20250.717,37,49.68951
-20250.553,37,49.71765
-20250.516,37,49.736461
-20257.975,38,49.777129
-20250.717,37,49.798713
-20277.04,40,49.830289
-20250.717,37,49.854632
-20260.186,38,49.877682
-20259.387,38,49.909765
-20250.852,37,49.931797
-20250.363,37,49.950375
-20250.484,37,49.977178
-20259.764,38,49.9982
-20259.975,38,50.033325
-20250.717,37,50.056368
-20250.756,37,50.085507
-20269.73,39,50.110713
-20267.059,39,50.142275
-20266.295,39,50.178868
-20250.23,37,50.214531
-20250.428,37,50.245126
-20250.984,37,50.302218
-20250.717,37,50.333764
-20259.918,38,50.41
-20258.22,38,50.43764
-20250.139,37,50.46381
-20269.924,39,50.493433
-20251.377,37,50.521499
-20250.844,37,50.544239
-20270.178,39,50.575456
-20251.385,37,50.619115
-20260.297,38,50.678295
-20270.217,39,50.723492
-20251.225,37,50.741532
-20259.783,38,50.776809
-20258.402,38,50.815418
-20258.82,38,50.828566
-20250.465,37,50.852598
-20259.184,38,50.891203
-20258.49,38,50.906719
-20259.094,38,50.926283
-20268.521,39,50.957787
-20259.742,38,50.968313
-20250.473,37,50.990561
-20257.957,38,51.027102
-20277.455,40,51.037337
-20258.604,38,51.051268
-20258.184,38,51.082818
-20270.287,39,51.096277
-20269.428,39,51.1108
-20267.773,39,51.158862
-20258.537,38,51.181392
-20277.244,40,51.203421
-20250.303,37,51.23551
-20259.795,38,51.253541
-20250.742,37,51.270066
-20289.031,41,51.312415
-20250.783,37,51.31994
-20259.867,38,51.337971
-20268.113,39,51.384316
-20277.188,40,51.392441
-20268.799,39,51.406641
-20284.771,41,51.448712
-20287.969,41,51.462138
-20278.756,40,51.478773
-20295.766,42,51.524355
-20276.61,40,51.531582
-20268.727,39,51.553622
-20310.336,43,51.648831
-20328.34,45,51.660346
-20306.469,43,51.670859
-20267.988,39,51.724443
-20287.623,41,51.73596
-20296.13,42,51.749474
-20285.467,41,51.799777
-20308.523,43,51.817439
-20276.291,40,51.824435
-20308.041,43,51.882628
-20289.666,41,51.906666
-20304.576,43,51.917176
-20278.43,40,51.952405
-20339.781,46,51.971773
-20294.041,42,51.976273
-20328.871,45,52.020862
-20319.67,44,52.039374
-20318.775,44,52.04142
-20285.365,41,52.077838
-20295.887,42,52.094358
-20307.434,43,52.101361
-20329.5,45,52.154939
-20282.615,41,52.168452
-20303.715,43,52.176792
-20317.88,44,52.232084
-20295.938,42,52.247316
-20297.84,42,52.258833
-20299.473,42,52.315486
-20279.111,40,52.327013
-20298.822,42,52.347072
-20267.752,39,52.420636
-20277.855,40,52.43217
-20257.469,38,52.443689
