#{"t_start": 1716641042.527058, "env_id": "None"}
r,l,t
-138.0,140,123.526507
-50.0,52,123.753942
-56.0,58,123.763164
-142.0,192,123.764168
-50.0,52,124.22155
-50.0,52,124.243595
-50.0,52,124.248124
-119.0,121,124.969864
-121.0,123,124.98691
-121.0,123,124.987911
-59.0,61,125.12585
-65.0,67,125.160435
-78.0,80,125.209079
-50.0,52,125.45588
-48.0,50,125.486444
-49.0,51,125.521529
-124.0,126,125.941732
-116.0,118,125.954279
-106.0,108,125.964803
-48.0,50,126.167468
-50.0,52,126.184014
-49.0,51,126.188536
-54.0,56,126.458837
-54.0,56,126.467364
-54.0,56,126.470361
-50.0,52,126.582671
-52.0,54,126.59621
-53.0,55,126.603208
-47.0,49,126.679254
-50.0,52,126.695777
-50.0,52,126.703313
-48.0,50,126.848421
-58.0,60,126.89412
-55.0,57,126.89412
-47.0,49,126.946047
-47.0,49,126.983624
-47.0,49,126.983624
-50.0,52,127.16262
-51.0,53,127.191192
-52.0,54,127.192199
-59.0,61,127.36366
-63.0,65,127.542842
-118.0,120,127.682238
-54.0,56,127.727871
-55.0,57,127.737397
-103.0,105,127.880634
-100.0,102,127.994985
-107.0,109,128.017496
-66.0,68,128.118253
-57.0,59,128.120263
-86.0,88,128.125263
-47.0,49,128.203426
-47.0,49,128.209441
-47.0,49,128.213955
-44.0,46,128.325351
-46.0,48,128.349396
-45.0,47,128.352398
-50.0,52,128.441559
-52.0,54,128.447558
-51.0,53,128.447558
-49.0,51,128.523768
-50.0,52,128.536304
-50.0,52,128.536304
-48.0,50,128.607305
-48.0,50,128.751251
-48.0,50,128.751251
-46.0,48,128.866547
-45.0,47,128.881098
-45.0,47,128.881098
-55.0,57,129.004968
-53.0,55,129.008977
-56.0,58,129.020992
-61.0,63,129.21054
-58.0,60,129.21054
-66.0,68,129.211542
-41.0,43,129.288206
-41.0,43,129.288206
-41.0,43,129.289205
-41.0,43,129.369905
-41.0,43,129.369905
-41.0,43,129.374902
-39.0,41,129.559913
-40.0,42,129.559913
-40.0,42,129.560922
-40.0,42,129.645289
-41.0,43,129.649294
-41.0,43,129.649294
-60.0,62,129.818165
-60.0,62,129.819176
-60.0,62,129.819176
-55.0,57,129.912847
-54.0,56,129.912847
-56.0,58,129.916847
-53.0,55,129.995504
-52.0,54,129.99651
-54.0,56,129.997514
-54.0,56,130.185518
-54.0,56,130.185518
-57.0,59,130.191036
-43.0,45,130.254281
-43.0,45,130.254281
-43.0,45,130.25828
-41.0,43,130.319164
-42.0,44,130.362288
-42.0,44,130.371818
-40.0,42,130.46334
-40.0,42,130.464851
-40.0,42,130.46586
-40.0,42,130.59179
-41.0,43,130.602329
-39.0,41,130.602329
-39.0,41,130.713461
-39.0,41,130.72551
-39.0,41,130.72551
-41.0,43,130.847817
-43.0,45,130.849321
-45.0,47,130.849321
-61.0,71,131.088975
-61.0,71,131.088975
-73.0,75,131.090976
-40.0,42,131.173704
-41.0,43,131.177705
-42.0,44,131.180223
-50.0,52,131.304157
-50.0,52,131.308671
-48.0,50,131.311678
-70.0,96,131.476644
-68.0,100,131.479161
-90.0,100,131.482167
-67.0,93,131.979271
-68.0,94,131.980277
-74.0,98,131.981276
-47.0,49,132.047854
-52.0,54,132.067886
-54.0,56,132.068888
-64.0,66,132.31641
-66.0,68,132.318411
-44.0,46,132.4729
-45.0,47,132.481378
-160.0,162,132.611163
-54.0,56,132.730028
-53.0,55,132.732029
-46.0,48,132.799186
-44.0,46,132.826762
-44.0,46,132.827763
-42.0,44,132.892092
-41.0,43,132.915153
-41.0,43,132.91865
-43.0,45,133.001868
-47.0,49,133.05007
-47.0,49,133.051071
-58.0,60,133.40116
-60.0,62,133.405159
-53.0,55,133.56292
-51.0,53,133.566915
-49.0,51,133.659
-51.0,53,133.662996
-49.0,51,133.848079
-49.0,51,133.849077
-156.0,240,133.85508
-95.0,97,134.056391
-96.0,98,134.066917
-95.0,97,134.076452
-87.0,97,134.476783
-96.0,98,134.479795
-95.0,97,134.486303
-57.0,59,134.682817
-60.0,62,134.682817
-57.0,59,134.692338
-145.0,223,135.227043
-148.0,230,135.242556
-139.0,241,135.271129
-70.0,72,135.458555
-73.0,75,135.485312
-78.0,80,135.578634
-40.0,42,135.628456
-40.0,42,135.670614
-42.0,44,135.835609
-49.0,51,135.883694
-47.0,49,135.894024
-44.0,46,135.918137
-43.0,45,135.950713
-42.0,44,135.960233
-43.0,45,135.998763
-58.0,60,136.118988
-65.0,67,136.118988
-43.0,45,136.127519
-44.0,46,136.38121
-44.0,46,136.38121
-44.0,46,136.391741
-51.0,53,136.499967
-51.0,53,136.499967
-51.0,53,136.506488
-39.0,41,136.634841
-40.0,42,136.635843
-39.0,41,136.650357
-46.0,48,136.721569
-46.0,48,136.722568
-53.0,55,136.762201
-57.0,77,137.151244
-67.0,93,137.16076
-72.0,98,137.167297
-42.0,44,137.241452
-42.0,44,137.254976
-42.0,44,137.263494
-40.0,42,137.330156
-40.0,42,137.337673
-41.0,43,137.344672
-42.0,44,137.52263
-41.0,43,137.528144
-42.0,44,137.535662
-44.0,46,137.599692
-43.0,45,137.606212
-41.0,43,137.612723
-42.0,44,137.672839
-44.0,46,137.683357
-44.0,46,137.688875
-147.0,183,138.119552
-196.0,212,138.167649
-193.0,211,138.169655
-90.0,92,138.271895
-82.0,108,138.416749
-87.0,113,138.444498
-44.0,46,138.505124
-95.0,133,138.561759
-107.0,109,138.609553
-76.0,100,138.703816
-95.0,97,138.763455
-93.0,95,138.819698
-72.0,74,138.834736
-42.0,44,138.838244
-133.0,135,139.361948
-148.0,150,139.448767
-42.0,44,139.59228
-42.0,44,139.776814
-165.0,219,139.823924
-149.0,151,140.184418
-58.0,60,140.303323
-106.0,108,140.574391
-286.0,500,140.933736
-434.0,500,140.974846
-125.0,127,141.265209
-154.0,156,141.382872
-363.0,395,141.836015
-194.0,196,141.943452
-63.0,65,141.957989
-173.0,175,142.094361
-48.0,50,142.168091
-52.0,54,142.19515
-89.0,105,142.514542
-82.0,122,142.521616
-63.0,65,142.718052
-64.0,66,142.732092
-236.0,242,142.795521
-42.0,44,142.858184
-45.0,47,142.926405
-67.0,69,143.120832
-175.0,205,143.144393
-49.0,51,143.210326
-51.0,53,143.230381
-49.0,51,143.384118
-50.0,52,143.412166
-330.0,332,143.45526
-86.0,108,143.611224
-109.0,121,143.611224
-66.0,96,143.616221
-55.0,57,143.705443
-55.0,57,143.899179
-153.0,155,143.962244
-44.0,46,143.973768
-166.0,168,143.979767
-49.0,51,144.124781
-45.0,47,144.141341
-46.0,48,144.149346
-46.0,48,144.199972
-46.0,48,144.207504
-46.0,48,144.218032
-44.0,46,144.291243
-45.0,47,144.298241
-46.0,48,144.311282
-44.0,46,144.58179
-45.0,47,144.595321
-46.0,48,144.626909
-81.0,83,144.983395
-75.0,77,144.983395
-68.0,70,144.990407
-45.0,47,145.228089
-45.0,47,145.228089
-45.0,47,145.313358
-85.0,93,145.313358
-45.0,47,145.313358
-43.0,45,145.433293
-46.0,48,145.44634
-47.0,49,145.448342
-45.0,47,145.539057
-46.0,48,145.545057
-46.0,48,145.546057
-43.0,45,145.614725
-43.0,45,145.627258
-43.0,45,145.629255
-43.0,45,145.681472
-43.0,45,145.688595
-43.0,45,145.756266
-49.0,51,145.839814
-49.0,51,145.847332
-50.0,52,145.85634
-51.0,53,145.946555
-51.0,53,145.951555
-50.0,52,145.954064
-159.0,189,146.411744
-155.0,189,146.416823
-165.0,191,146.418823
-52.0,54,146.514056
-95.0,97,146.636428
-94.0,96,146.646479
-66.0,68,146.848094
-42.0,44,146.888209
-42.0,44,146.893734
-43.0,45,146.942917
-42.0,44,146.971512
-43.0,45,146.979046
-44.0,46,147.037312
-45.0,47,147.055523
-46.0,48,147.063035
-53.0,55,147.301601
-78.0,80,147.379797
-97.0,99,147.400905
-51.0,53,147.513308
-49.0,51,147.555932
-47.0,49,147.568441
-51.0,53,147.625051
-51.0,53,147.653615
-56.0,58,147.757422
-48.0,50,147.86481
-88.0,90,148.052898
-82.0,84,148.061435
-75.0,77,148.111695
-44.0,46,148.154296
-43.0,45,148.157295
-44.0,46,148.180338
-101.0,103,148.429924
-117.0,119,148.429924
-122.0,124,148.433924
-45.0,47,148.507688
-46.0,48,148.508689
-44.0,46,148.508689
-44.0,46,148.656582
-44.0,46,148.659578
-45.0,47,148.660582
-44.0,46,148.737187
-43.0,45,148.737187
-43.0,45,148.7382
-44.0,46,148.802838
-45.0,47,148.805846
-45.0,47,148.805846
-46.0,48,148.962261
-46.0,48,148.983303
-46.0,48,148.984303
-56.0,58,149.075995
-56.0,58,149.076996
-58.0,60,149.076996
-50.0,52,149.149705
-50.0,52,149.150709
-50.0,52,149.150709
-41.0,43,149.303219
-41.0,43,149.304227
-41.0,43,149.304227
-39.0,41,149.373403
-42.0,44,149.38577
-42.0,44,149.386772
-37.0,39,149.444618
-37.0,39,149.522302
-37.0,39,149.523301
-184.0,234,150.031054
-150.0,240,150.041568
-129.0,265,150.075632
-108.0,110,150.282135
-98.0,100,150.308707
-85.0,133,150.313707
-49.0,51,150.370343
-50.0,52,150.391385
-51.0,53,150.411978
-50.0,52,150.462095
-50.0,52,150.482121
-51.0,53,150.540277
-53.0,55,150.612976
-82.0,84,150.685154
-58.0,60,150.781081
-106.0,108,150.79248
-43.0,45,151.070895
-43.0,45,151.088968
-43.0,45,151.206299
-43.0,45,151.216812
-214.0,258,151.300086
-46.0,48,151.363653
-46.0,48,151.388724
-46.0,48,151.612704
-46.0,48,151.655541
-46.0,48,151.668061
-45.0,47,151.710146
-45.0,47,151.758658
-46.0,48,151.766658
-45.0,47,151.804407
-47.0,49,151.838964
-45.0,47,151.968303
-47.0,49,152.009401
-76.0,100,152.022432
-49.0,51,152.085598
-45.0,47,152.109181
-119.0,137,152.493778
-117.0,241,152.817486
-236.0,296,152.885149
-156.0,196,152.913702
-139.0,157,153.145296
-105.0,107,153.150669
-115.0,141,153.174952
-41.0,43,153.204941
-42.0,44,153.220991
-48.0,50,153.257122
-55.0,57,153.303631
-48.0,50,153.330664
-38.0,40,153.450003
-39.0,41,153.470998
-40.0,42,153.510096
-78.0,96,153.633853
-77.0,95,153.704565
-42.0,44,153.932317
-80.0,82,154.08244
-74.0,76,154.138566
-41.0,43,154.256369
-42.0,44,154.285933
-43.0,45,154.338551
-261.0,423,154.358582
-44.0,46,154.360627
-44.0,46,154.410298
-95.0,97,154.68979
-98.0,100,154.690804
-102.0,112,154.841768
-42.0,44,154.943577
-59.0,95,154.955991
-65.0,97,154.958005
-42.0,44,155.094508
-42.0,44,155.106024
-43.0,45,155.106024
-42.0,44,155.163158
-42.0,44,155.176682
-43.0,45,155.177682
-42.0,44,155.248049
-41.0,43,155.264101
-41.0,43,155.26561
-44.0,46,155.315729
-43.0,45,155.380399
-45.0,47,155.402461
-46.0,48,155.481767
-47.0,49,155.494291
-124.0,126,155.785658
-112.0,122,155.802713
-165.0,207,155.868877
-45.0,47,155.882413
-44.0,46,155.884936
-43.0,45,155.968025
-43.0,45,155.976557
-43.0,45,155.978554
-95.0,97,156.224219
-93.0,95,156.237792
-95.0,97,156.237792
-42.0,44,156.305168
-43.0,45,156.313685
-43.0,45,156.313685
-46.0,48,156.380533
-45.0,47,156.387885
-45.0,47,156.387885
-39.0,41,156.525233
-39.0,41,156.525233
-46.0,48,156.531245
-66.0,68,156.684083
-66.0,90,156.722459
-41.0,43,156.758541
-41.0,43,156.880721
-56.0,58,157.04312
-51.0,53,157.122675
-203.0,271,157.245995
-58.0,60,157.354785
-190.0,222,157.360303
-118.0,124,157.436955
-45.0,47,157.454003
-47.0,49,157.454003
-57.0,59,157.54829
-52.0,54,157.596982
-54.0,56,157.598981
-137.0,139,157.847696
-138.0,140,157.856209
-143.0,145,157.866421
-79.0,81,158.05042
-100.0,102,158.095251
-99.0,101,158.109782
-122.0,150,158.371903
-135.0,137,158.408485
-139.0,141,158.423509
-42.0,44,158.459171
-42.0,44,158.481205
-44.0,46,158.572454
-45.0,47,158.649142
-46.0,48,158.673197
-48.0,50,158.701785
-48.0,50,158.749889
-48.0,50,158.776963
-47.0,49,158.801016
-43.0,45,158.841114
-44.0,46,158.862188
-42.0,44,158.885184
-46.0,48,158.928773
-43.0,45,159.053587
-42.0,44,159.131609
-41.0,43,159.211279
-39.0,41,159.220803
-38.0,40,159.269522
-38.0,40,159.280041
-39.0,41,159.338256
-133.0,147,159.469553
-47.0,49,159.488668
-83.0,115,159.799762
-79.0,109,159.799762
-108.0,128,159.804763
-40.0,42,159.97686
-40.0,42,159.97686
-114.0,116,160.12021
-96.0,98,160.147248
-98.0,100,160.151767
-53.0,55,160.236566
-53.0,55,160.311798
-56.0,58,160.316805
-88.0,118,160.488926
-98.0,100,160.502952
-95.0,105,160.503965
-138.0,148,160.811922
-48.0,50,160.934809
-217.0,239,161.104835
-44.0,46,161.111338
-223.0,303,161.213146
-57.0,59,161.219663
-57.0,59,161.226661
-55.0,57,161.30871
-77.0,79,161.486739
-86.0,88,161.52032
-67.0,69,161.606556
-53.0,55,161.606556
-110.0,146,161.785576
-49.0,51,161.851702
-129.0,131,161.909843
-135.0,137,161.924474
-49.0,51,161.95022
-47.0,49,162.003311
-47.0,49,162.056941
-46.0,48,162.109114
-50.0,52,162.160737
-43.0,45,162.243202
-41.0,43,162.30336
-107.0,127,162.313877
-43.0,45,162.451752
-42.0,44,162.461273
-186.0,210,162.504432
-83.0,85,162.612813
-95.0,97,162.659714
-121.0,189,162.829678
-96.0,98,162.835687
-82.0,84,162.875272
-44.0,46,162.916347
-44.0,46,162.918347
-42.0,44,162.950912
-152.0,154,163.250681
-166.0,170,163.273445
-157.0,159,163.285955
-66.0,68,163.346087
-58.0,60,163.353608
-49.0,51,163.354608
-42.0,44,163.406721
-42.0,44,163.412723
-42.0,44,163.413724
-90.0,92,163.6136
-89.0,91,163.620114
-91.0,93,163.621112
-43.0,45,163.738405
-43.0,45,163.765952
-45.0,47,163.767455
-43.0,45,163.920341
-45.0,47,163.939385
-46.0,48,163.944386
-39.0,41,163.993513
-39.0,41,164.017566
-39.0,41,164.021566
-38.0,40,164.083717
-40.0,42,164.102769
-38.0,40,164.103768
-40.0,42,164.164905
-46.0,48,164.261718
-47.0,49,164.264719
-47.0,49,164.330369
-50.0,52,164.368993
-52.0,54,164.372995
-49.0,51,164.422702
-39.0,41,164.442738
-40.0,42,164.444739
-37.0,39,164.562028
-37.0,39,164.578622
-38.0,40,164.584626
-37.0,39,164.6207
-37.0,39,164.635228
-37.0,39,164.640227
-37.0,39,164.685347
-39.0,41,164.699872
-39.0,41,164.703872
-43.0,45,164.76187
-42.0,44,164.76287
-100.0,102,164.833795
-51.0,53,164.848331
-50.0,52,164.84933
-41.0,43,164.982124
-42.0,44,165.000178
-42.0,44,165.001181
-43.0,45,165.063312
-47.0,49,165.079865
-46.0,48,165.079865
-46.0,48,165.138083
-42.0,44,165.154755
-42.0,44,165.154755
-108.0,110,165.396671
-120.0,122,165.435766
-122.0,124,165.437764
-44.0,46,165.465847
-45.0,47,165.50544
-47.0,49,165.512457
-54.0,56,165.631247
-51.0,53,165.713725
-87.0,89,165.726106
-96.0,98,165.732625
-50.0,52,165.78745
-49.0,51,165.792445
-50.0,52,165.806474
-78.0,80,166.080588
-77.0,83,166.098633
-171.0,173,166.313967
-104.0,106,166.342538
-104.0,106,166.357055
-90.0,92,166.485429
-90.0,92,166.581683
-97.0,99,166.635286
-79.0,81,166.707203
-46.0,48,166.722234
-77.0,79,166.754811
-50.0,52,166.811917
-49.0,51,166.815916
-49.0,51,166.848059
-56.0,58,166.92429
-55.0,57,166.92429
-56.0,58,167.028538
-68.0,70,167.124224
-70.0,72,167.128327
-91.0,93,167.187442
-53.0,55,167.212489
-44.0,46,167.362709
-129.0,131,167.406332
-41.0,43,167.428081
-40.0,42,167.470155
-42.0,44,167.483173
-136.0,154,167.492692
-40.0,42,167.528244
-39.0,41,167.557813
-40.0,42,167.564317
-41.0,43,167.645521
-44.0,46,167.707222
-45.0,47,167.718745
-46.0,48,167.753212
-45.0,47,167.773772
-43.0,45,167.829244
-41.0,43,167.846123
-45.0,47,167.895148
-49.0,51,167.958831
-47.0,49,168.040545
-48.0,50,168.068619
-47.0,49,168.115368
-39.0,41,168.127897
-92.0,226,168.128893
-38.0,40,168.213808
-39.0,41,168.240404
-39.0,41,168.245401
-192.0,386,169.0597
-68.0,416,169.098775
-41.0,43,169.134452
-40.0,42,169.156499
-40.0,42,169.195596
-41.0,43,169.307059
-112.0,500,169.322572
-43.0,45,169.349135
-91.0,93,169.447374
-93.0,95,169.472278
-92.0,94,169.495329
-83.0,85,169.585694
-74.0,76,169.588696
-70.0,72,169.608745
-40.0,42,169.641941
-40.0,42,169.647457
-38.0,40,169.657977
-38.0,40,169.779789
-38.0,40,169.785311
-38.0,40,169.795822
-42.0,44,169.858919
-42.0,44,169.866919
-45.0,47,169.884094
-76.0,78,169.980629
-78.0,80,169.986131
-74.0,76,170.034254
-48.0,50,170.130482
-50.0,52,170.143008
-43.0,45,170.143008
-43.0,45,170.203656
-43.0,45,170.214176
-43.0,45,170.214176
-149.0,151,170.598723
-143.0,145,170.598723
-149.0,151,170.611247
-91.0,93,170.735795
-92.0,94,170.785938
-87.0,89,170.78695
-41.0,43,170.878797
-41.0,43,170.881795
-41.0,43,170.883157
-43.0,45,170.943774
-42.0,44,171.010449
-65.0,89,171.016458
-62.0,92,171.023973
-40.0,42,171.176865
-42.0,44,171.183388
-42.0,44,171.187387
-44.0,46,171.247036
-45.0,47,171.31315
-127.0,129,171.369951
-126.0,128,171.373464
-41.0,43,171.373464
-39.0,41,171.431179
-39.0,41,171.431179
-42.0,44,171.432178
-41.0,43,171.492851
-41.0,43,171.493849
-41.0,43,171.494849
-135.0,151,171.969024
-151.0,165,171.998114
-44.0,46,172.060249
-42.0,44,172.077293
-163.0,215,172.084807
-46.0,48,172.145954
-47.0,49,172.160465
-48.0,50,172.172489
-46.0,48,172.309416
-46.0,48,172.336994
-48.0,50,172.348518
-43.0,45,172.395009
-44.0,46,172.418578
-46.0,48,172.517371
-93.0,95,172.527478
-86.0,88,172.622216
-47.0,49,172.683347
-46.0,48,172.725236
-42.0,44,172.782928
-41.0,43,172.821495
-42.0,44,172.833024
-43.0,45,172.85517
-42.0,44,172.901288
-44.0,46,172.994544
-47.0,49,173.048168
-40.0,42,173.068706
-40.0,42,173.085275
-41.0,43,173.132326
-40.0,42,173.15081
-39.0,41,173.1664
-40.0,42,173.190957
-51.0,53,173.235812
-43.0,45,173.241338
-42.0,44,173.267368
-43.0,45,173.395888
-42.0,44,173.410938
-45.0,47,173.454026
-47.0,49,173.498647
-49.0,51,173.501645
-48.0,50,173.543729
-40.0,42,173.572895
-40.0,42,173.577897
-45.0,47,173.61098
-43.0,45,173.645892
-43.0,45,173.651903
-41.0,43,173.688636
-41.0,43,173.760482
-41.0,43,173.779537
-42.0,44,173.841781
-43.0,45,173.869334
-43.0,45,173.874342
-43.0,45,173.924803
-43.0,45,173.954374
-41.0,43,173.955383
-41.0,43,173.984943
-40.0,42,174.00933
-41.0,43,174.056436
-42.0,44,174.078022
-104.0,106,174.208363
-43.0,45,174.218882
-40.0,42,174.250828
-38.0,40,174.280926
-37.0,39,174.294964
-48.0,50,174.333302
-52.0,54,174.526822
-40.0,42,174.631583
-152.0,154,174.690038
-39.0,41,174.708581
-50.0,52,174.853181
-52.0,54,174.871206
-51.0,53,174.983264
-50.0,52,174.996784
-37.0,39,175.087013
-117.0,311,175.096354
-39.0,41,175.101363
-87.0,89,175.331466
-85.0,87,175.338475
-85.0,87,175.343999
-118.0,120,175.68801
-128.0,130,175.68901
-127.0,129,175.69953
-43.0,45,175.861404
-49.0,51,175.888499
-47.0,49,175.895008
-36.0,38,175.953641
-36.0,38,175.972707
-36.0,38,175.980708
-38.0,40,176.069026
-38.0,40,176.077545
-48.0,50,176.087067
-40.0,42,176.185444
-41.0,43,176.198968
-52.0,54,176.23255
-64.0,66,176.46623
-51.0,53,176.472743
-65.0,67,176.47375
-75.0,77,176.685949
-80.0,82,176.711013
-84.0,86,176.720538
-42.0,44,176.914625
-42.0,44,176.923156
-76.0,78,176.976428
-43.0,45,177.028177
-44.0,46,177.038709
-46.0,48,177.101383
-50.0,52,177.261407
-50.0,52,177.269415
-70.0,72,177.370924
-47.0,49,177.382026
-52.0,54,177.387122
-38.0,40,177.449822
-39.0,41,177.46235
-39.0,41,177.46386
-38.0,40,177.730798
-38.0,40,177.743288
-39.0,41,177.745286
-40.0,42,177.813788
-40.0,42,177.825812
-42.0,44,177.83183
-47.0,49,178.028927
-47.0,49,178.039453
-48.0,50,178.048473
-45.0,47,178.150745
-46.0,48,178.166263
-45.0,47,178.176791
-46.0,48,178.234249
-45.0,47,178.246777
-46.0,48,178.317484
-91.0,103,178.537972
-96.0,98,178.540479
-96.0,98,178.547496
-47.0,49,178.607913
-88.0,90,178.664493
-43.0,45,178.74321
-92.0,94,178.772285
-40.0,42,178.839244
-41.0,43,178.842252
-40.0,42,178.850762
-38.0,40,178.91793
-38.0,40,178.920931
-38.0,40,178.931459
-39.0,41,178.982072
-39.0,41,178.997111
-41.0,43,179.015153
-44.0,46,179.168039
-43.0,45,179.17155
-80.0,82,179.265875
-50.0,52,179.363761
-41.0,43,179.526041
-146.0,148,179.533555
-154.0,156,179.558604
-44.0,46,179.611238
-70.0,72,179.673654
-98.0,100,179.743577
-46.0,48,179.755094
-96.0,98,179.842322
-44.0,46,179.899493
-44.0,46,179.915023
-44.0,46,179.939085
-45.0,47,179.968129
-46.0,48,179.986754
-45.0,47,180.018195
-44.0,46,180.041236
-45.0,47,180.080353
-46.0,48,180.208756
-48.0,50,180.235813
-46.0,48,180.264878
-47.0,49,180.297669
-45.0,47,180.3328
-46.0,48,180.355774
-47.0,49,180.389843
-45.0,47,180.487068
-45.0,47,180.522665
-43.0,45,180.549973
-43.0,45,180.595995
-43.0,45,180.617044
-44.0,46,180.672659
-45.0,47,180.75182
-88.0,110,180.752823
-107.0,119,180.871117
-75.0,77,180.943334
-48.0,50,181.028024
-77.0,79,181.219091
-216.0,218,181.236622
-40.0,42,181.294264
-40.0,42,181.316299
-60.0,62,181.386236
-68.0,70,181.415799
-248.0,296,181.416799
-46.0,48,181.451364
-40.0,42,181.473905
-45.0,47,181.486442
-82.0,94,181.66727
-88.0,96,181.688937
-93.0,95,181.69689
-45.0,47,181.737977
-42.0,44,181.760016
-39.0,41,181.763525
-41.0,43,181.799243
-38.0,40,181.817278
-38.0,40,181.823276
-47.0,49,181.8834
-46.0,48,181.990442
-46.0,48,181.995442
-47.0,49,182.050539
-47.0,49,182.078602
-48.0,50,182.084133
-41.0,43,182.122219
-42.0,44,182.135325
-43.0,45,182.141257
-103.0,105,182.360974
-91.0,99,182.367982
-88.0,96,182.373502
-39.0,41,182.461742
-39.0,41,182.47226
-39.0,41,182.474258
-38.0,40,182.608804
-38.0,40,182.617319
-38.0,40,182.619328
-39.0,41,182.717993
-39.0,41,182.72651
-39.0,41,182.727512
-38.0,40,182.782106
-28.0,38,182.788615
-37.0,41,182.791131
-28.0,38,182.93598
-28.0,38,182.939997
-28.0,38,182.997387
-79.0,81,182.997387
-28.0,38,182.998386
-40.0,42,183.068425
-39.0,41,183.068425
-41.0,43,183.071425
-101.0,103,183.30436
-102.0,104,183.305362
-103.0,105,183.309887
-39.0,41,183.356359
-38.0,40,183.356359
-38.0,40,183.359358
-38.0,40,183.409822
-39.0,41,183.412821
-38.0,40,183.412821
-44.0,46,183.471372
-46.0,48,183.471372
-46.0,48,183.474371
-88.0,90,183.689307
-90.0,92,183.690811
-90.0,92,183.695239
-37.0,39,183.766156
-37.0,39,183.768677
-28.0,38,183.768677
-48.0,50,183.831285
-55.0,57,183.843568
-60.0,62,183.857081
-46.0,48,183.899658
-46.0,48,183.909187
-47.0,49,183.917702
-79.0,81,184.087579
-80.0,82,184.102141
-82.0,84,184.110658
-46.0,48,184.158264
-43.0,45,184.167782
-43.0,45,184.178974
-45.0,47,184.218561
-45.0,47,184.233082
-42.0,44,184.240611
-82.0,84,184.344486
-82.0,84,184.35149
-82.0,84,184.357015
-40.0,42,184.403717
-42.0,44,184.414242
-46.0,48,184.425757
-49.0,51,184.552559
-49.0,51,184.579136
-48.0,50,184.594179
-48.0,50,184.665629
-47.0,49,184.674132
-48.0,50,184.69066
-54.0,56,184.750298
-57.0,59,184.84305
-66.0,68,184.882142
-36.0,38,184.895164
-28.0,38,184.954823
-28.0,38,185.00642
-28.0,38,185.016937
-31.0,39,185.037977
-32.0,40,185.061029
-31.0,39,185.072184
-29.0,39,185.090206
-38.0,40,185.119762
-39.0,41,185.138794
-32.0,40,185.156826
-36.0,38,185.188412
-36.0,38,185.284687
-37.0,39,185.301731
-38.0,40,185.327307
-39.0,41,185.343836
-45.0,47,185.381948
-48.0,50,185.428724
-62.0,64,185.433231
-52.0,54,185.454849
-54.0,56,185.503289
-54.0,56,185.507772
-52.0,54,185.524286
-52.0,54,185.562464
-53.0,55,185.569981
-49.0,51,185.597045
-37.0,39,185.635134
-49.0,51,185.648682
-32.0,38,185.759421
-40.0,42,185.810283
-39.0,41,185.820803
-39.0,41,185.83785
-38.0,40,185.894567
-37.0,39,185.902086
-37.0,39,185.908094
-28.0,38,185.965907
-37.0,39,185.973917
-40.0,42,185.987961
-40.0,42,186.114293
-38.0,40,186.120301
-43.0,45,186.140346
-59.0,79,186.245326
-86.0,88,186.275447
-102.0,134,186.329129
-95.0,97,186.475461
-101.0,103,186.520603
-51.0,53,186.55816
-41.0,43,186.59329
-44.0,46,186.624375
-47.0,49,186.664951
-50.0,52,186.80566
-58.0,60,186.850798
-45.0,47,186.877541
-39.0,41,186.919066
