#{"t_start": 1716648255.1611516, "env_id": "None"}
r,l,t
-27.0,37,536.625231
-27.0,37,536.657787
-27.0,37,536.670297
-27.0,37,536.676814
-27.0,37,536.695365
-27.0,37,536.709877
-27.0,37,536.719389
-27.0,37,536.740417
-27.0,37,536.760442
-27.0,37,536.768962
-27.0,37,536.890781
-27.0,37,536.91383
-27.0,37,536.920353
-27.0,37,536.935874
-27.0,37,536.949906
-27.0,37,536.956922
-27.0,37,536.971947
-27.0,37,536.98247
-27.0,37,536.999065
-27.0,37,537.019111
-27.0,37,537.032631
-27.0,37,537.041156
-27.0,37,537.056141
-27.0,37,537.071675
-27.0,37,537.079193
-27.0,37,537.094713
-27.0,37,537.106858
-27.0,37,537.120884
-27.0,37,537.137408
-27.0,37,537.152442
-27.0,37,537.160461
-27.0,37,537.181498
-27.0,37,537.198049
-27.0,37,537.206574
-27.0,37,537.331874
-27.0,37,537.345895
-27.0,37,537.352891
-27.0,37,537.366911
-27.0,37,537.386949
-27.0,37,537.393968
-27.0,37,537.409999
-27.0,37,537.425513
-27.0,37,537.459807
-27.0,37,537.47684
-27.0,37,537.499377
-27.0,37,537.506889
-27.0,37,537.522401
-27.0,37,537.535784
-27.0,37,537.542308
-27.0,37,537.561334
-27.0,37,537.576848
-27.0,37,537.586367
-27.0,37,537.611435
-27.0,37,537.621443
-27.0,37,537.627568
-27.0,37,537.641081
-27.0,37,537.658101
-27.0,37,537.665607
-27.0,37,537.684124
-27.0,37,537.697656
-27.0,37,537.775351
-27.0,37,537.824486
-27.0,37,537.847136
-27.0,37,537.85414
-27.0,37,537.869167
-27.0,37,537.88168
-27.0,37,537.88971
-27.0,37,537.907243
-27.0,37,537.91776
-27.0,37,537.925284
-27.0,37,537.955862
-27.0,37,537.966375
-27.0,37,537.972374
-27.0,37,537.986403
-27.0,37,538.001431
-27.0,37,538.007944
-27.0,37,538.026457
-27.0,37,538.039494
-27.0,37,538.054021
-27.0,37,538.071071
-27.0,37,538.086591
-27.0,37,538.094633
-27.0,37,538.110146
-27.0,37,538.123779
-27.0,37,538.130775
-27.0,37,538.144811
-27.0,37,538.161318
-27.0,37,538.16783
-27.0,37,538.186862
-27.0,37,538.199665
-27.0,37,538.206664
-27.0,37,538.222708
-27.0,37,538.238234
-27.0,37,538.250764
-27.0,37,538.378582
-27.0,37,538.389596
-27.0,37,538.396604
-27.0,37,538.412649
-27.0,37,538.424172
-27.0,37,538.432172
-27.0,37,538.448225
-27.0,37,538.462379
-27.0,37,538.472904
-27.0,37,538.498953
-27.0,37,538.509465
-27.0,37,538.514465
-27.0,37,538.530505
-27.0,37,538.545017
-27.0,37,538.551539
-27.0,37,538.566061
-27.0,37,538.578568
-27.0,37,538.588088
-27.0,37,538.613168
-27.0,37,538.628705
-27.0,37,538.636215
-27.0,37,538.651736
-27.0,37,538.665246
-27.0,37,538.671758
-27.0,37,538.68627
-27.0,37,538.69839
-27.0,37,538.713906
-27.0,37,543.992117
-27.0,37,544.009169
-27.0,37,544.01769
-27.0,37,544.064864
-27.0,37,544.082404
-27.0,37,544.091471
-27.0,37,544.111042
-27.0,37,544.123572
-27.0,37,544.131095
-27.0,37,544.217407
-27.0,37,544.283591
-27.0,37,544.30065
-27.0,37,544.376325
-27.0,37,544.392847
-27.0,37,544.401891
-27.0,37,544.420926
-27.0,37,544.43645
-27.0,37,544.443979
-27.0,37,544.464932
-27.0,37,544.477449
-27.0,37,544.490961
-27.0,37,544.506515
-27.0,37,544.525558
-27.0,37,544.533558
-27.0,37,544.550603
-27.0,37,544.563117
-27.0,37,544.573631
-27.0,37,544.601173
-27.0,37,544.616695
-27.0,37,544.622217
-27.0,37,544.645266
-27.0,37,544.659779
-27.0,37,544.669296
-27.0,37,544.688319
-27.0,37,544.70134
-27.0,37,544.807114
-27.0,37,544.856728
-27.0,37,544.870243
-27.0,37,544.876759
-27.0,37,544.895283
-27.0,37,544.908831
-27.0,37,544.914837
-27.0,37,544.931265
-27.0,37,544.952842
-27.0,37,544.962372
-27.0,37,544.981517
-27.0,37,544.992934
-27.0,37,544.998938
-27.0,37,545.015482
-27.0,37,545.030005
-27.0,37,545.036511
-27.0,37,545.055338
-27.0,37,545.068355
-27.0,37,545.076362
-27.0,37,545.095164
-27.0,37,545.11071
-27.0,37,545.116714
-27.0,37,545.131748
-27.0,37,545.144287
-27.0,37,545.150287
-27.0,37,545.16889
-27.0,37,545.179403
-27.0,37,545.184922
-27.0,37,545.203976
-27.0,37,545.215993
-27.0,37,545.222001
-27.0,37,545.238019
-27.0,37,545.252118
-27.0,37,545.260633
-27.0,37,545.397975
-27.0,37,545.412021
-27.0,37,545.419021
-27.0,37,545.436054
-27.0,37,545.448337
-27.0,37,545.456858
-27.0,37,545.473898
-27.0,37,545.489438
-27.0,37,545.498968
-27.0,37,545.522528
-27.0,37,545.53404
-27.0,37,545.539571
-27.0,37,545.558605
-27.0,37,545.571125
-27.0,37,545.577128
-27.0,37,545.618327
-27.0,37,545.637363
-27.0,37,545.646882
-27.0,37,545.666926
-27.0,37,545.68045
-27.0,37,545.68797
-27.0,37,545.701983
-27.0,37,545.712495
-27.0,37,545.717495
-27.0,37,545.732522
-27.0,37,545.752563
-27.0,37,545.762085
-27.0,37,545.777608
-27.0,37,545.792634
-27.0,37,545.801145
-27.0,37,545.822188
-27.0,37,545.948001
-27.0,37,545.960526
-27.0,37,545.978569
-27.0,37,546.003128
-27.0,37,546.010639
-27.0,37,546.027658
-27.0,37,546.040174
-27.0,37,546.049686
-27.0,37,546.072729
-27.0,37,546.087253
-27.0,37,546.095779
-27.0,37,546.121358
-27.0,37,546.134393
-27.0,37,546.141402
-27.0,37,546.157106
-27.0,37,546.170615
-27.0,37,546.179128
-27.0,37,546.199162
-27.0,37,546.216194
-27.0,37,546.223715
-27.0,37,546.248745
-27.0,37,546.261257
-27.0,37,546.267773
-27.0,37,546.282796
-27.0,37,546.295315
-27.0,37,546.305371
-27.0,37,546.323893
-27.0,37,546.335922
-27.0,37,546.345935
-27.0,37,546.438207
-27.0,37,546.496333
-27.0,37,546.504849
-27.0,37,546.5197
-27.0,37,546.533224
-27.0,37,546.539738
-27.0,37,546.557271
-27.0,37,546.568797
-27.0,37,546.574314
-27.0,37,546.59234
-27.0,37,546.606877
-27.0,37,546.619388
-27.0,37,546.633904
-27.0,37,546.64694
-27.0,37,546.656449
-27.0,37,546.674972
-27.0,37,546.688002
-27.0,37,546.695019
-27.0,37,546.713251
-27.0,37,546.732272
-27.0,37,546.740282
-27.0,37,546.760312
-27.0,37,546.773332
-27.0,37,546.782351
-27.0,37,546.799377
-27.0,37,546.811407
-27.0,37,546.81792
-27.0,37,546.841954
-27.0,37,546.857477
-27.0,37,546.919142
-27.0,37,547.000343
-27.0,37,547.014377
-27.0,37,547.021889
-27.0,37,547.035395
-27.0,37,547.047917
-27.0,37,547.055073
-27.0,37,547.102658
-27.0,37,551.878199
-27.0,37,551.886711
-27.0,37,551.91375
-27.0,37,552.014513
-27.0,37,552.047086
-27.0,37,552.069125
-27.0,37,552.082642
-27.0,37,552.090155
-27.0,37,552.105671
-27.0,37,552.119203
-27.0,37,552.125206
-27.0,37,552.149745
-27.0,37,552.162277
-27.0,37,552.169277
-27.0,37,552.186316
-27.0,37,552.204335
-27.0,37,552.210333
-27.0,37,552.226677
-27.0,37,552.237188
-27.0,37,552.244188
-27.0,37,552.260208
-27.0,37,552.28123
-27.0,37,552.290749
-27.0,37,552.309772
-27.0,37,552.323824
-27.0,37,552.332338
-27.0,37,552.346861
-27.0,37,552.357374
-27.0,37,552.363883
-27.0,37,552.382397
-27.0,37,552.405421
-27.0,37,552.497654
-27.0,37,552.541282
-27.0,37,552.552796
-27.0,37,552.559316
-27.0,37,552.574835
-27.0,37,552.589869
-27.0,37,552.59587
-27.0,37,552.612405
-27.0,37,552.627936
-27.0,37,552.636458
-27.0,37,552.65849
-27.0,37,552.674509
-27.0,37,552.680509
-27.0,37,552.696552
-27.0,37,552.708075
-27.0,37,552.713584
-27.0,37,552.734631
-27.0,37,552.747661
-27.0,37,552.755672
-27.0,37,552.777241
-27.0,37,552.788754
-27.0,37,552.79527
-27.0,37,552.811285
-27.0,37,552.82381
-27.0,37,552.82881
-27.0,37,552.842826
-27.0,37,552.852837
-27.0,37,552.860897
-27.0,37,552.880922
-27.0,37,552.894444
-27.0,37,552.905957
-27.0,37,552.922486
-27.0,37,552.938002
-27.0,37,553.035231
-27.0,37,553.064795
-27.0,37,553.077751
-27.0,37,553.086769
-27.0,37,553.102814
-27.0,37,553.112897
-27.0,37,553.118851
-27.0,37,553.138884
-27.0,37,553.200051
-27.0,37,553.210567
-27.0,37,553.233128
-27.0,37,553.245652
-27.0,37,553.254182
-27.0,37,553.274834
-27.0,37,553.290869
-27.0,37,553.296883
-27.0,37,553.329426
-27.0,37,553.341943
-27.0,37,553.349456
-27.0,37,553.372492
-27.0,37,553.389535
-27.0,37,553.397536
-27.0,37,553.415657
-27.0,37,553.429675
-27.0,37,553.435683
-27.0,37,553.451698
-27.0,37,553.46423
-27.0,37,553.472227
-27.0,37,553.597541
-27.0,37,553.612564
-27.0,37,553.623246
-27.0,37,553.644291
-27.0,37,553.655811
-27.0,37,553.664374
-27.0,37,553.678849
-27.0,37,553.694363
-27.0,37,553.703878
-27.0,37,553.724421
-27.0,37,553.744445
-27.0,37,553.753956
-27.0,37,553.768467
-27.0,37,553.77898
-27.0,37,553.784504
-27.0,37,553.802013
-27.0,37,553.816709
-27.0,37,553.822709
-27.0,37,553.848253
-27.0,37,553.860772
-27.0,37,553.868278
-27.0,37,553.89032
-27.0,37,553.903832
-27.0,37,553.911341
-27.0,37,553.929367
-27.0,37,553.941891
-27.0,37,553.952916
-27.0,37,553.96944
-27.0,37,554.080713
-27.0,37,554.096253
-27.0,37,554.115796
-27.0,37,554.127315
-27.0,37,554.136841
-27.0,37,554.155873
-27.0,37,554.167399
-27.0,37,554.174408
-27.0,37,554.205983
-27.0,37,554.21802
-27.0,37,554.224539
-27.0,37,554.242592
-27.0,37,554.25611
-27.0,37,554.264633
-27.0,37,554.281146
-27.0,37,554.293662
-27.0,37,554.309368
-27.0,37,554.327403
-27.0,37,554.339915
-27.0,37,554.346915
-27.0,37,554.365855
-27.0,37,554.37887
-27.0,37,554.385878
-27.0,37,554.404547
-27.0,37,554.420573
-27.0,37,554.513281
-27.0,37,554.548376
-27.0,37,554.569409
-27.0,37,554.579941
-27.0,37,554.594985
-27.0,37,554.608511
-27.0,37,554.615018
-27.0,37,554.631538
-27.0,37,554.647585
-27.0,37,554.658111
-27.0,37,554.681149
-27.0,37,554.692666
-27.0,37,554.701192
-27.0,37,554.720715
-27.0,37,554.735229
-27.0,37,554.742739
-27.0,37,554.781271
-27.0,37,554.7953
-27.0,37,554.806828
-27.0,37,554.823855
-27.0,37,554.836367
-27.0,37,554.843884
-27.0,37,559.569442
-27.0,37,559.582966
-27.0,37,559.592481
-27.0,37,559.624424
-27.0,37,559.641452
-27.0,37,559.651961
-27.0,37,559.672987
-27.0,37,559.688504
-27.0,37,559.696029
-27.0,37,559.722078
-27.0,37,559.737135
-27.0,37,559.74666
-27.0,37,559.763188
-27.0,37,559.77571
-27.0,37,559.782812
-27.0,37,559.803865
-27.0,37,559.820898
-27.0,37,559.946221
-27.0,37,559.969575
-27.0,37,559.983098
-27.0,37,559.989099
-27.0,37,560.009152
-27.0,37,560.022066
-27.0,37,560.028321
-27.0,37,560.052355
-27.0,37,560.072399
-27.0,37,560.080931
-27.0,37,560.098967
-27.0,37,560.116492
-27.0,37,560.126531
-27.0,37,560.143281
-27.0,37,560.1663
-27.0,37,560.174628
-27.0,37,560.195671
-27.0,37,560.212205
-27.0,37,560.224769
-27.0,37,560.24682
-27.0,37,560.261346
-27.0,37,560.276857
-27.0,37,560.29688
-27.0,37,560.312908
-27.0,37,560.320419
-27.0,37,560.344002
-27.0,37,560.35951
-27.0,37,560.37003
-27.0,37,560.508373
-27.0,37,560.521434
-27.0,37,560.528957
-27.0,37,560.54573
-27.0,37,560.559268
-27.0,37,560.565774
-27.0,37,560.586307
-27.0,37,560.604344
-27.0,37,560.619378
-27.0,37,560.636415
-27.0,37,560.646926
-27.0,37,560.656442
-27.0,37,560.678474
-27.0,37,560.691993
-27.0,37,560.698517
-27.0,37,560.716568
-27.0,37,560.743998
-27.0,37,560.752527
-27.0,37,560.770572
-27.0,37,560.782084
-27.0,37,560.79059
-27.0,37,560.812631
-27.0,37,560.828293
-27.0,37,560.835815
-27.0,37,560.862844
-27.0,37,560.878877
-27.0,37,560.999755
-27.0,37,561.032318
-27.0,37,561.046338
-27.0,37,561.05435
-27.0,37,561.104652
-27.0,37,561.117164
-27.0,37,561.125295
-27.0,37,561.143201
-27.0,37,561.155716
-27.0,37,561.163738
-27.0,37,561.181526
-27.0,37,561.197554
-27.0,37,561.210069
-27.0,37,561.226102
-27.0,37,561.239765
-27.0,37,561.247768
-27.0,37,561.266819
-27.0,37,561.281852
-27.0,37,561.288857
-27.0,37,561.306887
-27.0,37,561.328425
-27.0,37,561.335942
-27.0,37,561.353467
-27.0,37,561.367106
-27.0,37,561.374104
-27.0,37,561.394147
-27.0,37,561.519651
-27.0,37,561.528695
-27.0,37,561.544206
-27.0,37,561.558224
-27.0,37,561.564232
-27.0,37,561.590778
-27.0,37,561.603286
-27.0,37,561.611286
-27.0,37,561.63263
-27.0,37,561.64567
-27.0,37,561.652667
-27.0,37,561.665691
-27.0,37,561.677205
-27.0,37,561.683208
-27.0,37,561.710671
-27.0,37,561.729139
-27.0,37,561.736254
-27.0,37,561.755284
-27.0,37,561.767807
-27.0,37,561.774333
-27.0,37,561.795356
-27.0,37,561.808871
-27.0,37,561.821383
-27.0,37,561.844917
-27.0,37,561.858945
-27.0,37,561.865945
-27.0,37,561.882969
-27.0,37,561.898984
-27.0,37,561.908995
-27.0,37,561.932048
-27.0,37,562.028313
-27.0,37,562.075402
-27.0,37,562.097985
-27.0,37,562.110502
-27.0,37,562.119022
-27.0,37,562.136456
-27.0,37,562.149995
-27.0,37,562.21967
-27.0,37,562.247259
-27.0,37,562.25831
-27.0,37,562.263831
-27.0,37,562.282359
-27.0,37,562.30241
-27.0,37,562.315592
-27.0,37,562.347565
-27.0,37,562.364101
-27.0,37,562.371619
-27.0,37,562.391649
-27.0,37,562.404171
-27.0,37,562.410172
-27.0,37,562.507411
-27.0,37,562.555575
-27.0,37,562.565098
-27.0,37,562.586131
-27.0,37,562.600653
-27.0,37,562.608163
-27.0,37,562.625936
-27.0,37,562.642974
-27.0,37,562.6495
-27.0,37,562.703074
-27.0,37,562.719592
-27.0,37,562.726109
-27.0,37,562.742131
-27.0,37,562.755658
-27.0,37,562.763156
-27.0,37,562.783654
-27.0,37,562.800687
-27.0,37,562.809197
-27.0,37,567.552998
-27.0,37,567.564422
-27.0,37,567.57143
-27.0,37,567.588467
-27.0,37,567.601974
-27.0,37,567.688695
-27.0,37,567.737332
-27.0,37,567.748862
-27.0,37,567.763381
-27.0,37,567.779291
-27.0,37,567.792801
-27.0,37,567.800312
-27.0,37,567.815844
-27.0,37,567.830885
-27.0,37,567.838401
-27.0,37,567.854285
-27.0,37,567.864797
-27.0,37,567.870796
-27.0,37,567.897127
-27.0,37,567.910638
-27.0,37,567.918158
-27.0,37,567.937518
-27.0,37,567.951544
-27.0,37,567.960065
-27.0,37,567.978581
-27.0,37,567.990302
-27.0,37,567.995311
-27.0,37,568.03693
-27.0,37,568.052969
-27.0,37,568.062493
-27.0,37,568.079146
-27.0,37,568.095201
-27.0,37,568.108238
-27.0,37,568.126757
-27.0,37,568.148293
-27.0,37,568.209434
-27.0,37,568.250075
-27.0,37,568.289158
-27.0,37,568.297164
-27.0,37,568.313203
-27.0,37,568.325724
-27.0,37,568.333243
-27.0,37,568.350275
-27.0,37,568.361789
-27.0,37,568.369311
-27.0,37,568.402904
-27.0,37,568.41542
-27.0,37,568.423943
-27.0,37,568.440336
-27.0,37,568.455852
-27.0,37,568.464366
-27.0,37,568.482397
-27.0,37,568.497931
-27.0,37,568.512948
-27.0,37,568.528468
-27.0,37,568.540562
-27.0,37,568.548688
-27.0,37,568.569702
-27.0,37,568.585215
-27.0,37,568.693985
-27.0,37,568.721542
-27.0,37,568.73306
-27.0,37,568.740572
-27.0,37,568.760456
-27.0,37,568.772977
-27.0,37,568.779482
-27.0,37,568.795024
-27.0,37,568.80855
-27.0,37,568.81607
-27.0,37,568.834768
-27.0,37,568.85181
-27.0,37,568.860323
-27.0,37,568.904392
-27.0,37,568.919419
-27.0,37,568.925423
-27.0,37,568.947965
-27.0,37,568.963992
-27.0,37,568.973512
-27.0,37,569.04518
-27.0,37,569.093817
-27.0,37,569.11034
-27.0,37,569.131873
-27.0,37,569.1439
-27.0,37,569.150897
-27.0,37,569.166932
-27.0,37,569.179451
-27.0,37,569.188968
-27.0,37,569.205991
-27.0,37,569.221517
-27.0,37,569.229031
-27.0,37,569.253598
-27.0,37,569.266112
-27.0,37,569.272635
-27.0,37,569.288762
-27.0,37,569.302288
-27.0,37,569.310813
-27.0,37,569.33085
-27.0,37,569.345371
-27.0,37,569.352378
-27.0,37,569.375404
-27.0,37,569.390448
-27.0,37,569.396445
-27.0,37,569.410468
-27.0,37,569.421987
-27.0,37,569.427989
-27.0,37,569.44555
-27.0,37,569.460062
-27.0,37,569.529736
-27.0,37,569.573333
-27.0,37,569.606905
-27.0,37,569.61342
-27.0,37,569.629936
-27.0,37,569.64197
-27.0,37,569.647492
-27.0,37,569.665015
-27.0,37,569.676044
-27.0,37,569.684052
-27.0,37,569.712623
-27.0,37,569.726134
-27.0,37,569.732649
-27.0,37,569.748699
-27.0,37,569.764731
-27.0,37,569.771236
-27.0,37,569.788768
-27.0,37,569.801294
-27.0,37,569.807818
-27.0,37,569.825847
-27.0,37,569.8474
-27.0,37,569.855404
-27.0,37,569.872427
-27.0,37,569.884939
-27.0,37,569.892451
-27.0,37,569.906961
-27.0,37,569.917472
-27.0,37,569.922983
-27.0,37,569.937494
-27.0,37,569.959561
-27.0,37,569.966074
-27.0,37,569.981599
-27.0,37,569.996615
-27.0,37,570.003613
-27.0,37,570.110844
-27.0,37,570.138907
-27.0,37,570.146226
-27.0,37,570.159738
-27.0,37,570.172261
-27.0,37,570.178784
-27.0,37,570.203836
-27.0,37,570.216282
-27.0,37,570.222805
-27.0,37,570.244385
-27.0,37,570.256898
-27.0,37,570.262401
-27.0,37,570.29597
-27.0,37,570.319018
-27.0,37,570.327527
-27.0,37,570.34157
-27.0,37,570.353885
-27.0,37,570.360414
-27.0,37,570.377928
-27.0,37,570.39396
-27.0,37,570.402467
-27.0,37,570.420983
-27.0,37,570.434019
-27.0,37,570.447041
-27.0,37,570.460554
-27.0,37,575.356945
-27.0,37,575.366466
-27.0,37,575.382483
-27.0,37,575.399024
-27.0,37,575.406547
-27.0,37,575.430592
-27.0,37,575.44511
-27.0,37,575.456009
-27.0,37,575.47505
-27.0,37,575.491659
-27.0,37,575.499659
-27.0,37,575.516525
-27.0,37,575.533558
-27.0,37,575.540557
-27.0,37,575.564723
-27.0,37,575.578241
-27.0,37,575.585755
-27.0,37,575.601276
-27.0,37,575.611796
-27.0,37,575.617299
-27.0,37,575.635827
-27.0,37,575.65087
-27.0,37,575.657869
-27.0,37,575.679899
-27.0,37,575.697871
-27.0,37,575.797089
-27.0,37,575.847716
-27.0,37,575.859751
-27.0,37,575.868267
-27.0,37,575.886072
-27.0,37,575.89959
-27.0,37,575.90711
-27.0,37,575.923626
-27.0,37,575.9502
-27.0,37,575.959718
-27.0,37,575.978236
-27.0,37,575.990258
-27.0,37,575.998275
-27.0,37,576.020312
-27.0,37,576.035338
-27.0,37,576.042336
-27.0,37,576.068208
-27.0,37,576.083721
-27.0,37,576.090246
-27.0,37,576.114291
-27.0,37,576.132338
-27.0,37,576.138335
-27.0,37,576.155894
-27.0,37,576.168407
-27.0,37,576.180936
-27.0,37,576.198967
-27.0,37,576.214999
-27.0,37,576.222009
-27.0,37,576.23705
-27.0,37,576.248065
-27.0,37,576.25407
-27.0,37,576.270114
-27.0,37,576.28664
-27.0,37,576.295158
-27.0,37,576.396921
-27.0,37,576.455082
-27.0,37,576.465606
-27.0,37,576.482632
-27.0,37,576.497168
-27.0,37,576.504682
-27.0,37,576.522197
-27.0,37,576.538222
-27.0,37,576.545729
-27.0,37,576.599831
-27.0,37,576.614347
-27.0,37,576.621883
-27.0,37,576.641921
-27.0,37,576.653949
-27.0,37,576.659949
-27.0,37,576.681974
-27.0,37,576.699884
-27.0,37,576.707407
-27.0,37,576.731456
-27.0,37,576.745968
-27.0,37,576.755006
-27.0,37,576.773199
-27.0,37,576.784236
-27.0,37,576.790236
-27.0,37,576.809861
-27.0,37,576.821247
-27.0,37,576.827483
-27.0,37,576.843515
-27.0,37,576.858567
-27.0,37,576.86608
-27.0,37,576.882093
-27.0,37,576.89814
-27.0,37,577.074087
-27.0,37,577.098127
-27.0,37,577.110156
-27.0,37,577.117167
-27.0,37,577.133194
-27.0,37,577.146271
-27.0,37,577.152789
-27.0,37,577.182359
-27.0,37,577.198401
-27.0,37,577.206908
-27.0,37,577.225441
-27.0,37,577.23674
-27.0,37,577.244258
-27.0,37,577.263816
-27.0,37,577.275332
-27.0,37,577.281842
-27.0,37,577.302365
-27.0,37,577.315998
-27.0,37,577.324505
-27.0,37,577.34204
-27.0,37,577.35961
-27.0,37,577.367125
-27.0,37,577.381636
-27.0,37,577.394158
-27.0,37,577.400669
-27.0,37,577.421696
-27.0,37,577.433212
-27.0,37,577.439211
-27.0,37,577.457796
-27.0,37,577.472902
-27.0,37,577.479844
-27.0,37,577.496464
-27.0,37,577.509985
-27.0,37,577.518497
-27.0,37,577.640898
-27.0,37,577.673974
-27.0,37,577.68149
-27.0,37,577.699518
-27.0,37,577.711761
-27.0,37,577.720276
-27.0,37,577.736797
-27.0,37,577.750363
-27.0,37,577.75738
-27.0,37,577.77742
-27.0,37,577.795441
-27.0,37,577.801441
-27.0,37,577.823483
-27.0,37,577.838521
-27.0,37,577.846521
-27.0,37,577.86608
-27.0,37,577.881108
-27.0,37,577.889106
-27.0,37,577.91823
-27.0,37,577.934257
-27.0,37,577.941255
-27.0,37,577.956795
-27.0,37,577.972324
-27.0,37,577.981837
-27.0,37,578.017905
-27.0,37,578.038429
-27.0,37,578.047949
-27.0,37,578.067
-27.0,37,578.166269
-27.0,37,578.179322
-27.0,37,578.232935
-27.0,37,578.255483
-27.0,37,578.262486
-27.0,37,578.278527
-27.0,37,578.293047
-27.0,37,578.300574
-27.0,37,578.320599
-27.0,37,578.332112
-27.0,37,578.34264
-27.0,37,578.374367
-27.0,37,578.387888
-27.0,37,578.396407
-27.0,37,583.059155
-27.0,37,583.070679
-27.0,37,583.076193
-27.0,37,583.090707
-27.0,37,583.110738
-27.0,37,583.119253
-27.0,37,583.135765
-27.0,37,583.147784
-27.0,37,583.153795
-27.0,37,583.171346
-27.0,37,583.222447
-27.0,37,583.23297
-27.0,37,583.255338
-27.0,37,583.266361
-27.0,37,583.271368
-27.0,37,583.28741
-27.0,37,583.30494
-27.0,37,583.314008
-27.0,37,583.337042
-27.0,37,583.419794
-27.0,37,583.450368
-27.0,37,583.483449
-27.0,37,583.496964
-27.0,37,583.503472
-27.0,37,583.516983
-27.0,37,583.530496
-27.0,37,583.537008
-27.0,37,583.56238
-27.0,37,583.574403
-27.0,37,583.582411
-27.0,37,583.603463
-27.0,37,583.618492
-27.0,37,583.624496
-27.0,37,583.638516
-27.0,37,583.658041
-27.0,37,583.665565
-27.0,37,583.683596
-27.0,37,583.696106
-27.0,37,583.70261
-27.0,37,583.721142
-27.0,37,583.733659
-27.0,37,583.742172
-27.0,37,583.768213
-27.0,37,583.77973
-27.0,37,583.78573
-27.0,37,583.801765
-27.0,37,583.812277
-27.0,37,583.818277
-27.0,37,583.832304
-27.0,37,583.84282
-27.0,37,583.850826
-27.0,37,583.875872
-27.0,37,583.888384
-27.0,37,583.895892
-27.0,37,583.999114
-27.0,37,584.035215
-27.0,37,584.044725
-27.0,37,584.062558
-27.0,37,584.074072
-27.0,37,584.081591
-27.0,37,584.098268
-27.0,37,584.110799
-27.0,37,584.125322
-27.0,37,584.171052
-27.0,37,584.181569
-27.0,37,584.188091
-27.0,37,584.206116
-27.0,37,584.218634
-27.0,37,584.225138
-27.0,37,584.249182
-27.0,37,584.262197
-27.0,37,584.268704
-27.0,37,584.286228
-27.0,37,584.302257
-27.0,37,584.31076
-27.0,37,584.32629
-27.0,37,584.337807
-27.0,37,584.345324
-27.0,37,584.359521
-27.0,37,584.375937
-27.0,37,584.381934
-27.0,37,584.39569
-27.0,37,584.408214
-27.0,37,584.414217
-27.0,37,584.428234
-27.0,37,584.438751
-27.0,37,584.445761
-27.0,37,584.463319
-27.0,37,584.477835
-27.0,37,584.485349
-27.0,37,584.610156
-27.0,37,584.632194
-27.0,37,584.638194
-27.0,37,584.654217
-27.0,37,584.666746
-27.0,37,584.674251
-27.0,37,584.691767
-27.0,37,584.704292
-27.0,37,584.712815
-27.0,37,584.732857
-27.0,37,584.750888
-27.0,37,584.756889
-27.0,37,584.77315
-27.0,37,584.788661
-27.0,37,584.795171
-27.0,37,584.811685
-27.0,37,584.824723
-27.0,37,584.83172
-27.0,37,584.849756
-27.0,37,584.874319
-27.0,37,584.883837
-27.0,37,584.903874
-27.0,37,584.917395
-27.0,37,584.924914
-27.0,37,585.059287
-27.0,37,585.074308
-27.0,37,585.08182
-27.0,37,585.097339
-27.0,37,585.111382
-27.0,37,585.12256
-27.0,37,585.139069
-27.0,37,585.15158
-27.0,37,585.160091
-27.0,37,585.179645
-27.0,37,585.19316
-27.0,37,585.198675
-27.0,37,585.212791
-27.0,37,585.224305
-27.0,37,585.233835
-27.0,37,585.255856
-27.0,37,585.267486
-27.0,37,585.273
-27.0,37,585.29052
-27.0,37,585.304559
-27.0,37,585.313063
-27.0,37,585.333174
-27.0,37,585.346214
-27.0,37,585.353218
-27.0,37,585.375348
-27.0,37,585.38781
-27.0,37,585.394008
-27.0,37,585.410036
-27.0,37,585.42054
-27.0,37,585.429547
-27.0,37,585.464123
-27.0,37,585.476223
-27.0,37,585.484738
-27.0,37,585.571477
-27.0,37,585.615581
-27.0,37,585.630106
-27.0,37,585.647138
-27.0,37,585.659665
-27.0,37,585.66669
-27.0,37,585.683787
-27.0,37,585.697413
-27.0,37,585.703427
-27.0,37,585.730996
-27.0,37,585.746543
-27.0,37,585.751869
-27.0,37,585.765909
-27.0,37,585.778419
-27.0,37,585.789933
-27.0,37,585.806955
-27.0,37,585.817473
-27.0,37,585.829997
-27.0,37,585.849027
-27.0,37,590.495581
-27.0,37,590.504098
-27.0,37,590.601336
-27.0,37,590.641431
-27.0,37,590.650956
-27.0,37,590.669575
-27.0,37,590.681037
-27.0,37,590.687037
-27.0,37,590.705079
-27.0,37,590.715598
-27.0,37,590.722114
-27.0,37,590.749149
-27.0,37,590.762667
-27.0,37,590.771713
-27.0,37,590.787761
-27.0,37,590.801279
-27.0,37,590.810802
-27.0,37,590.826322
-27.0,37,590.837844
-27.0,37,590.849364
-27.0,37,590.868989
-27.0,37,590.881515
-27.0,37,590.888036
-27.0,37,590.911078
-27.0,37,590.92711
-27.0,37,590.934619
-27.0,37,590.96065
-27.0,37,590.974675
-27.0,37,590.981179
-27.0,37,590.997691
-27.0,37,591.01572
-27.0,37,591.024234
-27.0,37,591.04126
-27.0,37,591.055783
-27.0,37,591.063286
-27.0,37,591.167547
-27.0,37,591.214675
-27.0,37,591.222677
-27.0,37,591.243824
-27.0,37,591.258118
-27.0,37,591.266633
-27.0,37,591.287191
-27.0,37,591.303711
-27.0,37,591.31024
-27.0,37,591.339273
-27.0,37,591.357313
